"","id","u_id","u_description","u_name","u_screen_name","u_lang","u_statuses_count","u_followers_count","u_friends_count","latitude","longitude","type","place_type","area","c_country","c_state","c_county","c_geoid","hashtags","t_text","created_at"
"524",381614962126225408,26011751,"911 Paramedic, photographer and weather enthusiast. Analyst for Colorado's premier weather group, http://Brendansweather.com.","Greg Moore","GMoore34","en",3262,166,279,40.0349595,-105.046113866338,"p","city",28970209.0742188,"USA","Colorado",123,"1400000US08123002007","cowx ","beyond excited for our new name/brand of weather info, @weather5280. hard to beat this group for top weather forecasting and news. #cowx","2013-09-21 23:04:31"
"525",381614434038198272,390532230,"@DenverPost city editor, dabbler in other departments","Dana Coffield","denpostdana","en",11851,1315,667,39.97814985,-105.13193244,"llp","city",24573047.2382812,"USA","Colorado",13,"1400000US08013013005","coflood ","2-2 empire's jim cohen's car drowned in #coflood, driving da lupo workers home wed night. the cocktail? remember the maine.","2013-09-21 23:02:25"
"526",381492021141053440,31611007,"Kids are grown. Oats are sewn. Opinions my own. Produce Freelance for ABC , Colorado Public News, University of Denver","Carol McKinley","CarolAMcKinley","en",562,146,327,39.69766596,-105.34112828,"llp","city",240050101.246094,"USA","Colorado",59,"1400000US08059009848","coflood ","colo oil &amp; gas now says there are 12 oil spills up from 10 yesterday.  6 are ""significant"" up from 5.   #coflood","2013-09-21 14:56:00"
"527",381516066977251328,25519553,"DJ/Producer , Apparel Designer , Owner of @BabylonCartel // Booking: bookgiannilee@gmail.com","GIANNI LEE","giannilee","en",118624,6066,991,39.97606681,-75.19299131,"llp","city",369937430.736328,"USA","Pennsylvania",101,"1400000US42101980000","","these grew on me puma @ kelly drive boulder http://t.co/7hqdmb0kz3","2013-09-21 16:31:33"
"528",381516306211942400,31355902,"Rocks and mountains and other fun things","Caitlin Collins","caithaha","en",8444,369,182,40.01397544,-105.28151035,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012204","","just posted a photo @ boulder public library http://t.co/l402o6tm0e","2013-09-21 16:32:30"
"529",381540361254227968,19887106,"Butcher, Baker, Candlestick Maker at Nazareth College","Elizabeth Lenz","elizabethlenz","en",7848,222,208,43.1460451,-77.60240106,"llp","city",96092091.6269531,"USA","New York",55,"1400000US36055003200","","impromptu wedding pictures in boulder. @ boulder coffee co. - south wedge http://t.co/pfm6flryiz","2013-09-21 18:08:05"
"530",381541121828343808,21432917,"Photojournalist in Denver, Colo. Imaging and multimedia specialist at the Rocky Mountain News.","Jaime Aguilar","4foto4fun","en",3422,262,524,39.762969,-104.971143,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031003601","COflood ","glad to share some goodness coming from the recent #coflood (@ maria mitchell elemantary) [pic]: http://t.co/bq6hrrdg74","2013-09-21 18:11:06"
"531",381537801340469248,248787385,"Marketing, business development, & sustainability. Focus on business and innovation that improves the world - integrated bottom line.","Jeanne Eisenhaure","Jeanne_EE","en",1503,440,735,40.02029816,-105.21851805,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012707","BikeStylish Boulder ","#bikestylish tutu in #boulder @ upslope brewery http://t.co/dka2gcvxci","2013-09-21 17:57:55"
"532",381536674100289536,555182530,"Photographer. Spontaneous. Awkward. Earnest. Amorous. Fighter.","b mussack","justbmussack","en",469,136,195,39.99275658,-105.2446368,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012511","GBR ","reppin in colorado. #gbr @ city of boulder http://t.co/lmfsdajejv","2013-09-21 17:53:26"
"533",381510686649888768,21053012,"@Denverpost food editor. Prefer pie to cake. Won a James Beard. Took 2nd (or 3rd) in everything else. Hablo español. 303-954-1440.","Kris Browning-Blas","Krisbb","en",1935,1616,1564,40.54915793,-105.05551634,"llp","city",122740428.722656,"USA","Colorado",69,"1400000US08069001004","coflood larimerflood ","rt @collegianc: @hodi's hosts benefit concert with @talesfromshales tonight http://t.co/abskqu9s7i #coflood #larimerflood","2013-09-21 16:10:10"
"534",381543586375802880,292980756,"Dale 
 I ski 
 I bike  
 I space","Dale Shafer","dalmasha","en",1983,83,296,40.00645256,-105.26675034,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012300","boulderflood ","@saraalbertson bitch please

#boulderflood","2013-09-21 18:20:54"
"535",381543785936601088,1048839228,"sext: i wanna post a selfie with you","madeline wilson","Madeline_779","en",17460,476,282,44.2156776,-123.2057852,"llp","city",3533146.03125,"USA","Oregon",39,"1400000US41039000403","","that's a nice boulder","2013-09-21 18:21:41"
"536",381514959743500288,1315011,"Ruby evangelist, Geek, Father, Friend","Joe O'Brien","objo","en",38408,4077,724,40.1206955,-82.920364307417,"p","city",33253346.9199219,"USA","Ohio",49,"1400000US39049007020","","@bostonaholic anywhere in boulder. closer to pearl street (broadway-ish) the better.","2013-09-21 16:27:09"
"537",381542888603000832,19259844,"Laughing loud & often, dancing as much as possible, singing to almost anything & watching Space evermore","naestopaz","Naestopaz","en",102527,1072,1924,39.61744159,-104.98216268,"llp","city",17263168.453125,"USA","Colorado",5,"1400000US08005005612","coflood ","rt“@youranonnews: oil spilled into colorado waters exceeds 25,000 gallons: http://t.co/vofwab0tob #coflood http://t.co/7s4ralall5”","2013-09-21 18:18:08"
"538",381639370291572736,540053915,"Nerd","Joshua","JoshuaWorth","en",2286,118,703,40.017765,-105.2813739,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012204","Boulder TaxiStand DrunkDriver ","this is what's going on at work right now #boulder #taxistand #drunkdriver @ pearl street cab stand http://t.co/e4poid6vih","2013-09-22 00:41:31"
"539",381641125783932928,1862445822,"FSU2017 ♥ ΑΧΩ","Maddie Walz♉","maddiewalz","en",168,92,100,30.44589648,-84.30350781,"llp","city",27926138.6015625,"USA","Florida",73,"1400000US12073001300","","i need someone to pick me up my head feels like a boulder and i'm craving cereal like none other","2013-09-22 00:48:29"
"540",381645579522031616,328343740,"Bitches Walkin Round Wit Leggins Wit A Print Full Of Crosses And A Pussy Full Of Sins -Chief Keef #TheFamily A$AP","Slaterr","KrisKrisKrissss","en",9652,775,558,42.6135328,-84.4907625,"llp","admin",479591368072.193,"USA","Michigan",65,"1400000US26065005502","","thats a niiiiice boulder.","2013-09-22 01:06:11"
"541",381487682980827136,1361915792,"Self-awareness in the scheme of fitting in with the bigger picture: Beauty - Limits - Potential","Immanuel Diamant","MannyTehUncanny","en",325,10,79,40.0220075,-105.256363914639,"p","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","exercise ","i enjoy boulder because exercise isn't just something you get done in a crowded room, but a way of life. #exercise http://t.co/zgbtj2jfmg","2013-09-21 14:38:46"
"542",381461482136801280,169204926,"“We are shaped by our thoughts; we become what we think. When the mind is pure, happiness follows like a shadow that never leaves.” - Buddha","Anna Ziebell","annaziebell","en",703,157,210,32.84005007,-96.784353,"llp","city",9645382.39648438,"USA","Texas",113,"1400000US48113019302","","@pagechristinam thank you! i miss you so much tell boulder to give you back","2013-09-21 12:54:39"
"543",381488286134722560,372028173,"Boulder Adventurer, Splickit Mobilizer, Dog Lover, and Volleyballer.","Alison Gates","AlisonSodja","en",1085,78,125,40.01499435,-105.24541855,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","saturday beer Fate brewery boulder CO amore ","saturday lunch at the brewery with @jasonhand #saturday #beer #fate #brewery #boulder #co #amore @… http://t.co/nn6bf28gie","2013-09-21 14:41:09"
"544",381489292390182912,88015229,"EASTablished Media was created with goal of embracing the creation of film, photography, and music. /// http://t.co/Li8CI3THUX ///  ||http://t.co/TjPDcDZyDn ||","EASTablished Media.","EASTablished","en",555,96,281,40.02885,-105.25107,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","virtika boulder ","mliggett27 taking his new whip for a spin around the @fd_virtika warehouse. #virtika #boulder @… http://t.co/n4chrws7ys","2013-09-21 14:45:09"
"545",381489830758068224,321428473,"Coding Coach. Lead instructor at http://RefactorU.com and owner of http://CollegeCoding.com.","Raine","metaraine","en",157,89,151,40.0220075,-105.256363914639,"p","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","boulderflood ","bought 5 shovels, 5 pairs of gloves, 24 respirators, and an ipad for the flood relief effort today. go @boulderflood! #boulderflood","2013-09-21 14:47:18"
"546",381440154176454656,59717890,"Engineer & Entrepreneur. Co-founder of @Awesome_Inc #learntocode","Nick Such","AeroSuch","en",5820,1538,867,38.2381905,-85.680108343631,"p","city",68159193.953125,"USA","Kentucky",111,"1400000US21111008700","COFloodRelief ","@andrewhyde bummer, but thanks for the quick response. good luck with @tedxboulder and hope all is well with #cofloodrelief!","2013-09-21 11:29:54"
"547",381465605724844032,780430903,"hurry up with my damn crossants","cat blumberg","cattblumberg","en",2930,336,317,33.78061855,-118.0841135,"llp","city",3992237.19140625,"USA","California",59,"1400000US06059110008","novembercomesoonerplz ","cant wait to be reunited with my bestfriends in boulder soon !! @hankygo @lizaslow @briannanieves5 @ya_boy_jacemon_ #novembercomesoonerplz ?","2013-09-21 13:11:02"
"548",381593752608858112,558794138,"","valentin almendarez","valmendarez95","en",3086,189,312,40.01723911,-105.25831713,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012202","believeit HBUgolf ","well we figured out boulder colorado is 10x weirder than austin #believeit #hbugolf","2013-09-21 21:40:14"
"549",381591103201632256,6036272,"@bdwcu student","breno baldrati","brenobaldrati","en",811,503,587,40.00986678,-105.27275562,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012300","","tedx boulder. @ macky auditorium http://t.co/okhsewx1c2","2013-09-21 21:29:43"
"550",380210472051433472,468852075,"All we know is rocks and dead presidents, like Mount Rushmore","Jordin Denney","Denneymite","en",2453,154,160,44.05762724,-123.05118363,"llp","city",106039203.113281,"USA","Oregon",39,"1400000US41039003102","","@kendalllefler20 then after i took the boulder off your back... lol","2013-09-18 02:03:35"
"551",380229761408040960,74005549,"My life is a journey to discovery. Run. Hike. Bike. Eat. Beer. Movies. Pictures. Friends. #Boulder #togetherourjourney","Nicholas Boerio","NicBoerio","en",5946,122,126,39.98662632,-105.24271706,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012507","","@boulderflood just submitted my info. hope i can help","2013-09-18 03:20:14"
"552",380225687547682816,520230427,"I’m interested in music, sports, etc.The real me?If I was to be honest like Samson you might try to bind me,and chicks are to be hot and not pry.Less talk.","lyman insley Sr.","lymaninsleySr","en",11058,32,0,46.8052495,-100.763795548893,"p","city",73487813.8945312,"USA","North Dakota",15,"1400000US38015010200","","to often god must destroy cities who curse god like white city boulder colorado.should the blacks be taxed for that wicked city by uncle tom","2013-09-18 03:04:02"
"553",380193874956013568,297158799,"Living life and following my dreams. @justinbieber, my idol! Violin|Dance|LVA","Melissa Goldstein☀✌","SunshineMelissa","en",3716,247,274,36.13455821,-115.08447471,"llp","city",99383148.6835938,"USA","Nevada",3,"1400000US32003001608","","insidious 2? with cookieemonsteer44 ?? @ regal boulder station 11 theatre http://t.co/ldqfusoiqm","2013-09-18 00:57:38"
"554",380277940379865088,596567960,"Boulder, CO daily deals and local coupons.","Boulder Deals","SBCBoulderdeals","en",195,3,1,40.0341,-105.257,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","","$50 for $75 certificate at boulder eyebrow threading. http://t.co/2zh451cply","2013-09-18 06:31:40"
"555",380297398267813888,33770113,"Mother, wife, mentor, attorney, business owner, State Representative, daughter, sister, friend. Just a person trying to have a profound effect on the world.","LaDawn B Jones","MrsLaDawn","en",1460,439,799,33.656,-84.55796,"llp","admin",234987341595.322,"USA","Georgia",121,"1400000US13121010304","","i've totally made my 3 year old a skeptic of cartoons. bren said ""how did the kids get around the boulder and diego didn't"" great question!","2013-09-18 07:48:59"
"556",380485331025289216,19877062,"Luminous, breath-taking, & brave ... a triumph of the human spirit. -- @BitterOldPunk","Luke Dones","lukedones","en",33669,858,1167,40.01632528,-105.27723616,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012204","","@brianwolven @planetdr do you remember ""generalissimo francisco franco is still dead""? that, except franco -&gt; boulder and dead -&gt; alive.","2013-09-18 20:15:46"
"557",380485017094197248,113480992,"#stokedtobepumped since '95. BMX Racer by day, BB Designs designer by night. HHS 13. I pedal a bicycle wearing @FatalClothing #KB88 #BBJ #TeamThoff","Bryce Betts","BryceBetts132","en",38367,992,137,36.06472368,-115.17248312,"llp","city",122894594.269531,"USA","Nevada",3,"1400000US32003002847","","can't make boulder tonight. too much work to get on. sorry to anyone i said i'd see there.","2013-09-18 20:14:31"
"558",380486384764481536,1257430994,"Business Management Professional and CPA","Michael McEnerney","MJMcEnerney","en",485,7,73,41.88143776,-87.66620647,"llp","city",615337457.765625,"USA","Illinois",31,"1400000US17031833100","","@sharkgregnorman @brentonspeed i don't ever recall seeing greg call a boulder a loose impediment either, tw gardened lie, ball moved, period","2013-09-18 20:19:57"
"559",380483681971732480,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2496,882,929,40.10854479,-104.9465913,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","waiting for weld county meeting to begin where evacuees and flood victims can address their concerns. #coflood http://t.co/ufpjajsv8g","2013-09-18 20:09:13"
"560",380484974681788416,621485466,"Milso Strong","Bri Weinstein","QueeennnBee","en",8716,158,137,40.77367782,-73.52587423,"llp","city",17772478.4882812,"USA","New York",59,"1400000US36059519300","","who comes to boulder creek to get drunk lmk..... ??","2013-09-18 20:14:21"
"561",380484434077552640,19877062,"Luminous, breath-taking, & brave ... a triumph of the human spirit. -- @BitterOldPunk","Luke Dones","lukedones","en",33669,858,1167,40.01717329,-105.27682508,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012204","","@planetdr update: boulder","2013-09-18 20:12:12"
"562",380485486843658240,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2499,882,929,40.1085244,-104.94660228,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","weld co commissioner: ""we have 23 bridges that are damaged."" #coflood","2013-09-18 20:16:23"
"563",380485672349749248,1078039147,"Sales and Marketing","Mary Powers","MaryPowers21","en",125,36,429,38.75978646,-77.09055612,"llp","city",7974381.20703125,"USA","Virginia",59,"1400000US51059421500","","“@cnnbrk: boulder county, colo., now says only 4 people unaccounted for in flooding; was 318 monday. http://t.co/ebbfkecywt”sad but better.","2013-09-18 20:17:08"
"564",380485089295343616,272164822,"✌❤❄","SID","SiDtheKiDDDDD","en",5134,344,509,39.75609844,-104.99423504,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001600","GoCards Birdinals BeatTheRockies ","stl fam in boulder #gocards #birdinals #beattherockies ❤?⚾ @ coors field http://t.co/n3lonfvdoe","2013-09-18 20:14:49"
"565",380488079544696832,182952136,"Passionate Sales Director @adaptv, father of 2, with an unhealthy appetite for the Knicks, Yanks and NY Giants. Alumnus of UMass, Tacoda, AOL, Yahoo, RightMedia","Manny Montilla","MannyDigital","en",777,171,336,39.85029262,-104.67378616,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031980000","","lots of beauty in the backdrops of denver and boulder (@ denver international airport (den) - @denairport) http://t.co/tlozmywkyj","2013-09-18 20:26:41"
"566",380489551929548800,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2503,883,929,40.10852108,-104.94662475,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","""we still have some outages but for most part power is back on"" says spokesperson for weld county power supplier #coflood","2013-09-18 20:32:32"
"567",380488992967229440,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2502,883,929,40.10854215,-104.94647479,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","weld county asking people to limit their water usage when possible - don't wash cars if you don't have to. #coflood","2013-09-18 20:30:19"
"568",380487589025034240,11736322,"Front end web dev, likes building hot tubs in places you wouldn't expect them.","Alan","alanmoo","en",6345,271,303,40.697438,-73.876993873834,"p","city",1213360488.42969,"USA","New York",81,"1400000US36081056100","","that level of hell where the guy is pushing a boulder up a hill could just as we’ll be waiting in the @designbyikea returns line.","2013-09-18 20:24:45"
"569",380488322306437120,46771770,"Journalism/PoliSci student; managing @The_CUI; intern @DenverPost; tweeting Colorado politics and happenings","Alison Noon","alisonnoon","en",2636,405,478,39.764292,-104.954800501405,"p","city",404791784.425781,"USA","Colorado",31,"1400000US08031003602","COFlood ","train routes are gaping holes post-#coflood: http://t.co/kcv6cowv3j in other areas of the state, tracks are still submerged in water","2013-09-18 20:27:39"
"570",380489059485102080,20736030,"a west coaster on the east coast and an east coaster on the west coast.","Christine Fleming","WestsideCF","en",184,188,365,40.01517539,-105.28329956,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012204","","banjo billy's boulder bus tour!  giddy up kent! @ boulder canyon http://t.co/uuha5ymq83","2013-09-18 20:30:35"
"571",380487894072180736,46771770,"Journalism/PoliSci student; managing @The_CUI; intern @DenverPost; tweeting Colorado politics and happenings","Alison Noon","alisonnoon","en",2636,405,478,39.764292,-104.954800501405,"p","city",404791784.425781,"USA","Colorado",31,"1400000US08031003602","COFlood ","train routes are gaping holes post-#coflood http://t.co/kcv6cowv3j in other places of colorado, tracks are still submerged","2013-09-18 20:25:57"
"572",380490441717608448,332654683,"Go eagles","Dyl@n","ROE_your_BOAT_","en",9823,352,297,39.74158956,-105.00191021,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001902","","@ciqysac hell yeah man im down! we should go next week sometime. can you get out of boulder now?ha","2013-09-18 20:36:05"
"573",380491641494048768,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2507,883,929,40.10854673,-104.9464895,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","plans to open at least one lane of highway 119 are in the works. weld county officials consider it a high priority with cdot #coflood","2013-09-18 20:40:51"
"574",380491065641287680,54065433,"Television reporter at KDVR/FOX31 News in Denver, Colorado. Atlanta native. Love all things flying, food, and news","Mark Meredith","markpmeredith","en",2506,883,929,40.10854673,-104.9464895,"llp","city",24594005.5703125,"USA","Colorado",123,"1400000US08123002013","coflood ","evacuations in the river valley ranch mobile home park just lifted - cheers in the crowd in weld county @kdvr #coflood","2013-09-18 20:38:33"
"575",380491799355088896,31132293,"Community Affairs Director at CBS4, KCNC-TV.  Committed to organizations and causes that help strenthen our community.","Elaine Torres","ETorresDenver","en",63,145,206,39.73369843,-104.99079576,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031002000","COFloodRelief ","#cofloodrelief fundraiser update!! http://t.co/9z9qe5ty7x","2013-09-18 20:41:28"
"576",380508020406755328,443786327,"A clean conscience is a good pillow #Local #GoAwayPennsylvanians #BruiserBrigade","Harry Gordizzle","HaroldBGordy","en",3136,180,117,38.4032472,-75.1684248,"llp","city",24289402.7792969,"USA","Maryland",47,"1400000US24047950700","Winning ","79 minutes in and i have my boulder badge and a level 15 squirtle named sandusky #winning","2013-09-18 21:45:56"
"577",380506834248814592,1403921960,"I EFFIN ♥ MYSELF and I love to TWEETER, seriously. Excitement and intrigue follow me closely where I go. I am the ultimate. Also Über. I'm Über Pablo.","Pablo Spencer","PabloSpencer","en",733,37,46,39.08695656,-108.44133562,"llp","city",17823858.4335938,"USA","Colorado",77,"1400000US08077001705","GJCO COwx XperiaZ ","rain in mesa county #gjco #cowx #xperiaz http://t.co/fvof2lrcol","2013-09-18 21:41:13"
"578",380508414427676672,2345651,"Experience Designer. Boulder Digital Works Grad. Climber/Craft brew lover and organizer for Caffeinated Mornings","Matt O'Donnell","odog","en",4866,645,1399,40.0220075,-105.256363914639,"p","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","BoulderFlood ","compared to others i don’t have it bad but having half your house including your bedroom a construction zone f'n sucks! #boulderflood","2013-09-18 21:47:30"
"579",380520068431347712,21053012,"@Denverpost food editor. Prefer pie to cake. Won a James Beard. Took 2nd (or 3rd) in everything else. Hablo español. 303-954-1440.","Kris Browning-Blas","Krisbb","en",1901,1607,1538,40.54930237,-105.05538435,"llp","city",122740428.722656,"USA","Colorado",69,"1400000US08069001004","Buckhorn coflood ","""i told my neighbors who are staying to shop in my fridge."" friend who evac'd from #buckhorn last week &amp; last year during fire. #coflood","2013-09-18 22:33:48"
"580",380518692959711232,384714094,"God, Football, Fitness. Safety for Colorado Mesa University. #7 @jessica_sullyyy is my go to girl ❤","Caleb Baldwin","CalebBaldwin7","en",2933,468,454,39.08255244,-108.55286622,"llp","city",83530141.1015625,"USA","Colorado",77,"1400000US08077000500","","@shonkegan yea it's bad in boulder, but its a few hours from me! so i'm chill brotha! c'mon craig, you know zeus can't be harmed haha.","2013-09-18 22:28:20"
"581",380522575476326400,1403921960,"I EFFIN ♥ MYSELF and I love to TWEETER, seriously. Excitement and intrigue follow me closely where I go. I am the ultimate. Also Über. I'm Über Pablo.","Pablo Spencer","PabloSpencer","en",735,37,46,39.09137502,-108.45558353,"llp","city",17823858.4335938,"USA","Colorado",77,"1400000US08077001703","GJCO COwx XperiaZ ","storms passing over mesa county #gjco #cowx #xperiaz @ clifton http://t.co/o0o0xnnzgk","2013-09-18 22:43:46"
"582",380517399105372160,107574205,"fight like hell and love like an angel; pray like a saint and run like a rebel.","Brandee Shifflett","brandeeshiff","en",71053,863,500,39.47759642,-76.31033359,"llp","city",41160301.3730469,"USA","Maryland",25,"1400000US24025301205","","""sorry, girl. you are a boulder, bitch!"" ???? i love this girl already.","2013-09-18 22:23:12"
"583",380544142600060928,26590067,"Politics junkie. Fitness nut. Avid golfer. Happily married for 26 yrs. Proud father of two beautiful daughters. Supporter of Americans for Responsible Solutions","Bryan","Bsquared32","en",3078,734,1011,39.7918919,-74.94330682,"llp","city",9408101.1875,"USA","New Jersey",7,"1400000US34007608700","coflood ","@mybrownnewfies @amyshojai i hope america  shows you more compassion than co reps did ssndy victims. #coflood","2013-09-19 00:09:28"
"584",380547530754625536,263498230,"Aries • La Belle Vie • Forever RED","Farah","F_Buhaimed","en",12117,349,371,40.01483333,-105.25266667,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","","boulder gathering ❤ @ starbucks arapahoe http://t.co/ypvmedaoy1","2013-09-19 00:22:56"
"585",380550927888826368,244790376,"","Crystal ","cristal8716","en",472,34,415,40.01535663,-105.13456083,"llp","city",24672629.6679688,"USA","Colorado",13,"1400000US08013012707","coloradostrong ","we are #coloradostrong","2013-09-19 00:36:26"
"586",380550831377887232,113444415,"Solution Architect at Zunesis","Brock Bruner","beb4vm","en",213,28,72,39.61747475,-104.73503877,"llp","city",203096833.367188,"USA","Colorado",5,"1400000US08005086100","","rt “@rmpbs: we just hit $1 million!!!! cofloodrelief” -&gt; way to go e everyone!","2013-09-19 00:36:03"
"587",380553043097300992,107574205,"fight like hell and love like an angel; pray like a saint and run like a rebel.","Brandee Shifflett","brandeeshiff","en",71068,863,500,39.51860115,-76.22260767,"llp","admin",79818667104.7402,"USA","Maryland",25,"1400000US24025303700","","""how unfortunate!! you gotta leave that boulder at home! it's time to roll that boulder bitch down the hill!"" http://t.co/j9pqszyv7o","2013-09-19 00:44:50"
"588",380554673368735744,70381121,"Denver City And Press","Denver CP","DenverCP","en",151139,2204,2,39.74601199,-104.99459343,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001702","","officials: people returning to flood-damaged homes need to focus on safety: boulder, colo. — as people return... http://t.co/9cshb0r1qq","2013-09-19 00:51:19"
"589",380554670806032384,70381121,"Denver City And Press","Denver CP","DenverCP","en",151138,2204,2,39.74601199,-104.99459343,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001702","","neighbors help neighbors as flood waters hit hard and fast: boulder, colo. — flood water overran an apartment... http://t.co/ihuhenewzj","2013-09-19 00:51:18"
"590",380558652093890560,70381121,"Denver City And Press","Denver CP","DenverCP","en",151141,2204,2,39.74601199,-104.99459343,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001702","","boulder county sheriff: it could take years to rebuild: boulder, colo. (cbs4)- the boulder county sheriff said it... http://t.co/ms6kngrjoo","2013-09-19 01:07:07"
"591",380557061743853568,487168474,"My subconscious brain is controlling me, and I can't help it!","Ked 47","Subscatter","en",12287,347,511,39.74710445,-104.98111474,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031002601","NotAllDownstream COflood ","#notalldownstream mt @jnlrm: 5,250 gallons of oil spills into the platte river from anadarko tank damaged by #coflood http://t.co/cajnrbwbeu","2013-09-19 01:00:48"
"592",380562014227415040,263498230,"Aries • La Belle Vie • Forever RED","Farah","F_Buhaimed","en",12118,349,371,40.01483333,-105.25266667,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012203","","boulder girls gathering ❤ @ starbucks arapahoe http://t.co/s9ewswhqz6","2013-09-19 01:20:29"
"593",380564790382305280,296631110,"","Zander Molnar","zandermolnar","en",1150,266,263,33.97224658,-118.41497311,"llp","city",1351622678.67578,"USA","California",37,"1400000US06037276500","bluedream ","3 weeks til boulder @ditswidit #bluedream","2013-09-19 01:31:31"
"594",380710890170880000,326487649,"At Heart I am a #Volunteer, #traveler, #humanitarian and #advocate, & I Love @PTPI
 
 Expect insane #NeWx tweets from this Account, hence the name!","CJ Vickers","wx_freak","en",2379,52,103,41.24087851,-96.1442731,"llp","city",320606267.375,"USA","Nebraska",55,"1400000US31055007429","coflood NEflood newx cowx ","the #coflood is now becoming the #neflood as waters are now rising in big springs ne, #newx #cowx","2013-09-19 11:12:04"
"595",380708572583034880,58571646,"and then i realized, adventure is the best way to learn.","Lina C. Garcia","LinaGarciaRdz","en",1148,61,77,41.0602619,-102.074613,"llp","admin",243551828230.18,"USA","Nebraska",49,"1400000US31049955400","","my goodness is all of this rain necessary? it's already going to flood why add ""gas to the flame"" so to speak...","2013-09-19 11:02:51"
"596",380717511668666368,26876920,"Writer // Skier// Photographer // Lake Tahoe  @Columbia1938 #Omniten //  Instagram @SweetAnneMarie","Anne Carney","AnneCarneyMedia","en",474,256,98,38.96177752,-119.9390813,"llp","city",2127719.5546875,"USA","Nevada",5,"1400000US32005001800","LakeTahoe Winter tbt ","lean back, and let the wind support you. #laketahoe #winter #tbt @ heavenly ski resort boulder lodge http://t.co/yhuzma5mbm","2013-09-19 11:38:22"
"597",380719868833980416,237098833,"","Lauren Cortellessa","LCORTELLESSA","en",49,39,88,40.013,-105.28433333,"llp","city",66870550.265625,"USA","Colorado",13,"1400000US08013012201","tbt evacuated ","#tbt to when our street flooded? #evacuated @ boulder creek http://t.co/fuxpals48h","2013-09-19 11:47:44"
"598",380721820028002304,70381121,"Denver City And Press","Denver CP","DenverCP","en",151185,2204,2,39.74601199,-104.99459343,"llp","city",404791784.425781,"USA","Colorado",31,"1400000US08031001702","","lawsuit over jonbenet slaying indictment: a press advocacy group and a boulder daily camera reporter are suing... http://t.co/ftt5sju3il","2013-09-19 11:55:30"
"599",380732336708407296,709918784,"University of Mount Union                                Sigma Alpha Epsilon","Ryan Conway","RIANwayCON","en",5628,257,211,40.90892032,-81.10686237,"llp","city",22330473.8613281,"USA","Ohio",151,"1400000US39151710700","","@dieseldyl boulder shoulder thursday!","2013-09-19 12:37:17"
"600",380731724914642944,469551985,"Live Laugh Love","Kendra genkinger","KendraGenkinger","en",1508,197,263,40.40421406,-104.69599605,"llp","city",92082272.4101562,"USA","Colorado",123,"1400000US08123000800","","boulder tomorrow to see morgan!!","2013-09-19 12:34:51"
